const,s_h,i_h,r_h,s_h*i_h,s_h^2,i_h^2,si_sat,T,P,H,V,T^2,P^2,H^2,V^2,T*P,T*H,T*V,P*H,P*V,H*V,T*P*H,T*P*V,T*H*V,P*H*V,T_lag1,P_lag1,P_lag2,P_lag3,T*P_lag2,T*P_lag3,sin,cos,si*T,si*P,si*H,si*V,si*T^2,si*P^2,si*H^2,si*V^2,si*T*P,si*T*H,si*T*V,si*P*H,si*P*V,si*H*V,si*T*P*H,si*T*P*V,si*T*H*V,si*P*H*V,si*T_lag1,si*P_lag1,si*P_lag2,si*P_lag3,si*T*P_lag2,si*T*P_lag3,si*sin,si*cos,i_h*T,i_h*P_lag2,i_h*H
0.0,1.4276511925207884,-0.7926755210722164,-1.3402539755914353,-0.7927269169506678,1.427729956738633,-0.35577899135515606,-0.7931266914002533,-2.314545460451962,-1.0925832543052534,-0.18267195980602655,-0.6580276948350157,-2.2420300291774002,-0.6447496897238078,-0.23457667773582702,-0.70581653449745,-1.1390213408568217,-1.26073244431157,-0.8813174132719445,-1.0603705244238817,-1.0828385316039553,-0.687909965549871,-1.1055983124697135,-1.1113021125321274,-0.9163041149298581,-1.0652236114950018,-1.2156133128227913,-0.3937576371499964,-0.12252252165224227,-1.179052723548938,-0.24386161349084645,-1.2199025783472135,-0.0019494413125292417,1.4257840235858321,-0.7865002280666306,-0.6588456601777968,-0.7853597165773651,-0.7432888024065091,-0.7793631235585783,-0.4636058862254602,-0.7750628375821382,-0.6331064229597759,-0.6579575967782698,-0.7809153760957612,-0.739580823226224,-0.6501252562684302,-0.6302349646825851,-0.7322922921813446,-0.6500959728210561,-0.6307481124956337,-0.7301816027520098,-0.618823332983604,-0.7852101474819642,-0.6414027916451592,-0.6111644520767604,-0.5957480372739092,-0.6062721559896445,-0.5952922560187572,-0.1132025017294812,0.29207093366984926,-0.7864495034444711,-0.6111387608708146,-0.7853091575415156
0.0,1.4310691792738925,-0.8086305665403117,-1.3402539755914353,-0.8086867911515544,1.431148580699444,-0.3557826689029128,-0.8091024594346604,-1.1988894908573962,-0.7171270960420427,-0.06022696619791155,0.8466342325893674,-1.1956242711905722,-0.5493935252996445,-0.10766313159515897,0.7698763877124474,-0.7584002955931182,-0.6139801012343562,0.6222441317093206,-0.7062163286231179,-0.4800989243499263,0.8376963412648734,-0.7457795996489155,-0.5220212322701739,0.6287661934592091,-0.4874245418479524,-2.3084772498936497,-1.0929319262850656,-0.39483924872200676,-0.12153584806484567,-0.4451397341420186,-0.183609044278919,0.16808766215921547,1.415446412704483,-0.8011630617470381,-0.6636653377007061,-0.8007150523259252,-0.7586613583473346,-0.7928102158207423,-0.46458599370093995,-0.7897054015024292,-0.6460572029289887,-0.6624665868115581,-0.7950728903098219,-0.7537968916756501,-0.6546800603806646,-0.6353170131206458,-0.747043993092842,-0.6543675505541241,-0.6355277774301885,-0.7438705652433723,-0.6236132209436547,-0.7998869715249288,-0.6476791493810595,-0.6206136433689662,-0.6017387913030071,-0.6149299723524526,-0.6009274194536032,-0.11418205940794098,0.2734921875310191,-0.8011079017735653,-0.620585341552089,-0.8006598369075668
0.0,1.4317753353371505,-0.8118215756339309,-1.3402780123662084,-0.8118787676333956,1.431854868589421,-0.3557701652405399,-0.8122976292083073,-1.5026419450897193,-1.1872907448042536,-1.8342643698118324,-0.46724930357479083,-1.485170823059191,-0.6596337579703662,-1.815337910759067,-0.5529280837368781,-1.2161419184987212,-2.5632434614934816,-0.6237041844979879,-1.1919078219119337,-1.1371646233917194,-0.9276475294485073,-1.2192475242846947,-1.1527444857919067,-1.0547753954449341,-1.1527310169261176,-1.1943006899238788,-0.7174360481490997,-1.0942556499875113,-0.39362361819224473,-1.1176075147457933,-0.4595151785736767,0.3356452417721308,1.3845843257053592,-0.8040463483154865,-0.6624483069279883,-0.8022348847388999,-0.7586309939663931,-0.795405574280106,-0.46402873071980183,-0.7898878577205506,-0.6434047697614012,-0.6612885877955884,-0.7964092004491199,-0.7536695961054365,-0.653268327779152,-0.6331876390972845,-0.7457268252733996,-0.6530051149642571,-0.6334826494966168,-0.7425441755303749,-0.6213834681388587,-0.8031918424182749,-0.6503100194523317,-0.6188291098443682,-0.6024452489510949,-0.6132278904587362,-0.60153725656342,-0.115980832257059,0.2700614584199729,-0.803990314685342,-0.6188013013121345,-0.80217920734565
0.0,1.4305408724546764,-0.8059713922956293,-1.3402980430132312,-0.8060268112095234,1.4306201752949406,-0.3557897175361133,-0.8064398221147003,-0.3227260884367965,0.433701455810309,-0.7054686890914211,1.3412270721071529,-0.340951601797531,0.10458316006963775,-0.761358384544882,1.3899273336205915,0.41760393001790913,-0.8885044071062033,1.2325118690752643,0.2654367702056408,1.0996473768519335,1.0627937048948954,0.2527348603524814,1.069454679165771,0.9865228291423147,0.8861468076382741,-1.497650354840684,-1.1876494359817504,-0.718629744033821,-1.0924519680280882,-0.727733555005742,-1.1074571694870305,0.4982799307086506,1.3336478013122748,-0.7988158608682707,-0.6653500011790998,-0.7978846660601933,-0.7561627581716857,-0.7907578017066402,-0.4666557345186376,-0.7867587078934308,-0.6442956085310354,-0.6642225933918605,-0.7925433779711037,-0.7516466181550272,-0.6560324600125984,-0.6380079721477117,-0.7442989002122081,-0.6557948663400891,-0.638298131161136,-0.7414616870739152,-0.625825729969327,-0.7976416857181314,-0.6468971195370543,-0.6184977659756227,-0.5979784451038974,-0.6129981253853223,-0.5973862342470224,-0.11505505177560184,0.2768992191995348,-0.7987614117167966,-0.618470049369405,-0.7978303098503656
0.0,1.428137002363571,-0.7948028604679627,-1.3402860246263786,-0.7948548993776082,1.4282158570617525,-0.3557858561109687,-0.7952567860114511,-0.36066550515095,-0.4108339143010021,-0.8092356328300238,1.652013865477581,-0.37855985105930423,-0.42860385314644106,-0.8630070552876894,1.8137159861691698,-0.42737755909011577,-1.0158416946514546,1.5221194725906624,-0.48732874351210964,0.10903762689323566,1.3090194013757182,-0.5028630197569992,0.08842157285899471,1.218603485060599,-0.01869342334302007,-0.31929911929171617,0.4335142509768997,-1.189005958742197,-0.7171418787332782,-1.1926362041844056,-0.733494117872558,0.6536201489826546,1.2633796087499451,-0.7879530194268436,-0.6571264891583122,-0.7877293841562261,-0.7409220163226052,-0.7802196680503187,-0.4626374711089269,-0.777609533457192,-0.6268756680079574,-0.65613483819174,-0.7826351202951087,-0.7368009267973592,-0.6486921891271449,-0.6265842085936723,-0.7304985876032281,-0.6485589520722712,-0.6270506571017387,-0.7279742475259601,-0.6156677836438151,-0.7869956285314288,-0.6399901456301559,-0.6157145520204766,-0.594750604979679,-0.6102919156773358,-0.5942183050490534,-0.10996538642950653,0.28873117156891775,-0.7879018560138119,-0.6156876045694278,-0.787678107351203
0.0,1.4255698989976313,-0.7834063994193232,-1.3401521054475727,-0.7834549964127149,1.4256482759090758,-0.35572618977491516,-0.7838455928877875,-0.0856047350688801,0.14632567357097723,-1.8327550324521091,1.4421555420152927,-0.10467068476681494,-0.10981863446469675,-1.8140047449270114,1.5246620138357727,0.14562917760881397,-1.9951863769674036,1.371361930263289,-0.1380833015136339,0.7760347020016021,0.6820544878931766,-0.13965521923938673,0.7690991215510286,0.6536834910408302,0.3934277025086565,-0.3571882266454793,-0.4111104633539691,0.4327191095488805,-1.1871226131454569,0.42645612193346044,-1.1990710818853292,0.7994006864160002,1.1748044164961184,-0.7766944514948962,-0.6458449222208287,-0.7789215780824046,-0.7259722073805805,-0.7691271792159691,-0.45625319423666694,-0.7709364303536888,-0.610492228314063,-0.6448961123864342,-0.7738980139488836,-0.7220038632412589,-0.639913182728688,-0.6112241244509019,-0.7190391901482116,-0.6397889313513674,-0.6117290019889811,-0.7165817585317239,-0.6037814936379806,-0.7759443764496434,-0.6364242471903675,-0.6005376969309998,-0.5943874232678282,-0.5953842416544457,-0.5938346034861651,-0.10217954473329269,0.2992240397699227,-0.7766466865705924,-0.6005149356804861,-0.7788729663519065
0.0,1.4239310231772138,-0.7765685227901397,-1.339966678891985,-0.7766150583921697,1.4240090954869573,-0.3556633712550701,-0.7769989104149915,0.6980813397209675,0.06475191903176215,-1.9104859066760287,0.9351116450609658,0.6913165135765598,-0.16448070279624716,-1.8823976762242574,0.8758919505802205,0.11061031069359632,-1.7679354825692193,1.0089836150568794,-0.21241119668589817,0.4564024260874518,0.22527699831169704,-0.177689839313255,0.5051961821613498,0.3137888081301398,0.12327303102450535,-0.08249219942478705,0.14610806697360085,-0.4121980839137049,0.43323895016747,-0.38261655379841364,0.49324942198540295,0.9334957345037269,1.0692138503078183,-0.7692646436970252,-0.6411467124661561,-0.7734701638664977,-0.7201788321100284,-0.7611287679735715,-0.45433604156835183,-0.7666329980837235,-0.6074036132009882,-0.6396587169408464,-0.7679441264487028,-0.7154431551057224,-0.6362577283099665,-0.6075061342665459,-0.7144958729633987,-0.6356930172756985,-0.607323662328993,-0.7113965864501283,-0.600954377838041,-0.7690581849098626,-0.6259692460795212,-0.6039889556142695,-0.5754395765513557,-0.5984035270618481,-0.5744190462254833,-0.09538596828581299,0.30365725467849375,-0.7692191177915157,-0.6039652397731083,-0.7734231987179325
0.0,1.4232526016348,-0.7742892305804119,-1.3397640832106257,-0.774335080103187,1.423330547950043,-0.35563792862875293,-0.7747166889161536,1.822036556715538,-0.5573533906964016,-4.071668344036623,0.5145766397164002,1.873327302643189,-0.49120578993135494,-3.567441405331096,0.391059830881708,-0.4936193537327673,-3.8132913595671893,0.7555569759704633,-0.8669204170557553,-0.381084991659535,-0.8668451510022178,-0.8336755352683441,-0.3112433251562911,-0.678080410419617,-0.7294373038834738,0.7001546726417662,0.06452568266742323,0.14521340168638006,-0.41096785851909085,0.25946343869562744,-0.33586780234754704,1.0539498854889653,0.948147658409318,-0.7658415895019204,-0.6477047453615167,-0.7764464816929918,-0.7205069357481233,-0.7565021598348933,-0.4600073958981887,-0.7720705388416124,-0.610544601557416,-0.6458178540668609,-0.7702515453828234,-0.7145530667134342,-0.6437748443438538,-0.6171500580717499,-0.7200142934744055,-0.6430557466400891,-0.6165819132147141,-0.7162289283976006,-0.6111724977242688,-0.7660445124634213,-0.6251805535231144,-0.5958410604579981,-0.5836395753757527,-0.58930248641809,-0.582224657521951,-0.09122969193497306,0.3029673098595176,-0.7657970944134747,-0.5958195888158178,-0.7763986145256664
0.0,1.4256853292936482,-0.7861415500709967,-1.3396507669820257,-0.7861909733947194,1.4257637276716875,-0.35574564325202845,-0.7865842738766876,1.0721402749149436,-0.8766598154067703,-2.2395214519148214,0.9985325354104259,1.0794095428736998,-0.5970039934784375,-2.165916795061617,0.9531992861916184,-0.8568315817201589,-1.988848307704645,1.132897557434576,-0.9674149749384492,-0.6376651600264556,0.15197699500124448,-0.9565171475327089,-0.6070671676093979,0.29003803754841523,-0.7746007587014635,1.8226194748389641,-0.557645440187517,0.06360276679207685,0.14597496975408047,0.12766397491412051,0.21867889021249434,1.159006646611224,0.8133712584958196,-0.7787366556449279,-0.6558202224617666,-0.7816744182380709,-0.7314628597081227,-0.7704691564860829,-0.4628857692315762,-0.7735708134227501,-0.6185241545434743,-0.6545912846272871,-0.7761018975636088,-0.7266157655159995,-0.648097857717914,-0.6255904633101003,-0.7241457706187803,-0.6477726401990597,-0.6257462175233268,-0.7210013743634428,-0.6154962753173907,-0.7773860993041731,-0.6389960803786211,-0.6056069280020063,-0.5857876813047128,-0.5998851064312664,-0.584822566283491,-0.09968983906776517,0.2921132596250934,-0.7786882741284928,-0.6055827685689678,-0.7816249731478684
0.0,1.425679860514481,-0.7865974085129422,-1.3395408845790604,-0.7866469696103416,1.4257582578752437,-0.35574857027983486,-0.7870407211059692,-0.2966427399064434,0.9094077821335299,-1.4699480637069358,0.9350220888565144,-0.31506445502610486,0.5342416887670393,-1.4876306463388391,0.8757835618397272,0.8950670580347971,-1.6924885195398416,0.848918616197384,0.5354847151012775,1.4476819537216943,0.3919564425753846,0.5252746573474157,1.4161611177988944,0.33969792676518606,1.0209564585999609,1.0737175889875952,-0.876985644635627,-0.5587838033102671,0.06443295099522722,-0.5689653867442238,0.050418279349140234,1.2471340537261175,0.6668499939680838,-0.7799425490064277,-0.6429403410044569,-0.7810998660550305,-0.7322724201874952,-0.7724198768643856,-0.4506110017884277,-0.7723364776144778,-0.6196070074103704,-0.6421518815772355,-0.7761414044361556,-0.7283388384835864,-0.637052598238965,-0.6097276341018126,-0.7236593738540676,-0.6370588140008892,-0.6104148417116702,-0.7212586322524298,-0.6019354282227456,-0.7782692782251454,-0.6414969320133479,-0.6101644788545273,-0.5866635919164028,-0.6048849228837191,-0.5862598234573811,-0.09910465938480718,0.2900493078450177,-0.779893803244768,-0.6101390621583402,-0.7810505949323319
